Plant;Material ID;Groeﬂenklasse;ABCXYZ;Calc_ABCXYZ
0441;FZBPB251057600;30;BZ;CCZ
0305;HW057625010071G;04;N/A;CCZ
0613;SDD110040BBPK;20;BZ;CCY
2641;HW0576100050036;14;CZ;CCZ
0490;SS2350040BBPKW;92;CZ;CCZ
0835;SS35M0100BBPK;25;BZ;CBZ
0490;SC45015020B;90;N/A;CCZ
0582;XHDM0002662;;N/A;CCZ
2316;HC0039100040020;59;N/A;CCZ
2376;KRA27301826GRB6;;N/A;CCZ
2316;HC0039080050040;10;N/A;CCZ
0490;SS35M006020B;95;CZ;CCZ
0400;SOKG250;;N/A;CCZ
0441;FZBPS451448200;10;CZ;CCZ
0701;GSKEPDM00901;;N/A;CCZ
0490;HC0039120080040;99;CY;AAY
0377;GST2191050;06;N/A;CCZ
0672;KRN038008816MOE;;N/A;CCZ
0410;COS35M00501500P;50;AZ;CCZ
0490;HC0149200200060;09;CZ;CCZ
0631;SS35M0080BBPK;39;AZ;BBZ
2316;HC0547080080100;99;N/A;CCZ
2760;EN1143003607106;;AY;AAY
0441;FZBPK458247900;50;BY;CCZ
0860;SS3550040M6B;99;AY;BBZ
0490;RB722724000001;;CZ;CCZ
0480;KRN610025016MOE;;N/A;CCZ
2316;PRN0510060EC;;N/A;CCZ
0490;SS2350050CB;96;CZ;CCZ
0490;SS35M0050C22BPK;80;CZ;CCZ
0490;RT024A010010;;N/A;CCZ
0460;KRN042408016MOE;;N/A;CCZ
0490;SS35M0050ABPKGK;49;CZ;CCZ
2377;KRN193725013CRE;;N/A;CCZ
0305;MPF35361;;N/A;CCZ
0490;SS355010010B;91;CZ;CCZ
0305;HC0038060060040;06;N/A;CCZ
0842;HC0149100100050;06;N/A;CCZ
0305;BFVEB1408016H6;;N/A;CCZ
0490;SS235012010BPK;49;CZ;CCZ
0582;KRN457060013CRE;;N/A;CCZ
3100;SS2350500Q;25;CZ;CCZ
0411;GST088907105;06;CZ;CBZ
0490;SQ38T003015BPK;14;N/A;CCZ
0377;HW0576070070050;06;N/A;CCZ
0490;SS35M0035199BPK;60;N/A;CCZ
0305;SRG08890029BLPR;00;N/A;CCZ
0377;FBLC2280200025;;N/A;CCZ
0376;HC0547150050050;15;N/A;CCZ
2316;HC0547200100080;07;N/A;CCZ
0480;HC0039030030040;05;CZ;CCZ
0480;KRN832042016MOE;;N/A;CCZ
0376;GST323912505;12;N/A;CCZ
0490;SS2350060Z02;94;CZ;CCZ
0376;MPC25034FPM;;N/A;CCZ
0490;SC45010020B;90;N/A;CCZ
2316;BEW305019370561;;N/A;CCZ
0162;RT4404033402801;;N/A;CCZ
0400;KRN219150013CRE;;N/A;CCZ
0162;REW316L0320201W;;N/A;CCZ
0713;FVEPVCL02251;;N/A;CCZ
2316;FTRS23505016;;N/A;CCZ
0490;SS235040010Q;90;CZ;CCZ
0835;SS2350050BBPK;94;AY;AAY
3100;SS2350060M6B;93;AY;BAZ
2316;PRN0140015EA;;N/A;CCZ
0377;DW36800250355;;N/A;CCZ
3100;SS2350040M4BPK;29;AX;BBY
0860;S457100600C01;;AY;AAY
0305;QC051590G;;N/A;CCZ
0490;GST4064125;08;CZ;CCZ
3110;PB2767070RA;;CZ;CCZ
0305;HW0039180100071;05;N/A;CCZ
0376;HC0547080080030;04;N/A;CCZ
2316;RB815904000;;N/A;CCZ
0162;RT4571139702602;;N/A;CCZ
0305;HC0149100100030;07;N/A;CCZ
0713;HW0576200200160;15;N/A;CCZ
0305;HC003903003040V;14;N/A;CCZ
0446;IB00380600001;21;AZ;AAZ
0860;SS2350050M8B;40;AY;CBZ
0701;RTPVCU090067E06;;CZ;CCZ
0490;SDD110060B;97;BZ;CCZ
0445;KRN016002313CRE;;N/A;CCZ
0490;SDD110100B;24;N/A;CCZ
0305;HC0038260140060;12;N/A;CCZ
0441;FZBPE257046500;55;CZ;CCZ
0641;HC0547120120080;12;N/A;CCZ
0410;KRN193708016MO1;;N/A;CCZ
0441;FZBPB251427600R;45;CZ;CCZ
0305;GST139703602;99;N/A;CCZ
0631;PLUSFB008;;CZ;CCZ
0376;HC0149200080030;00;N/A;CCZ
0305;HW057610005036G;08;N/A;CCZ
0490;SS42M003012BPK;12;CZ;CCZ
0835;SS2350030CBPK;49;AZ;BBZ
0701;TERABS0400251G;;N/A;CCZ
2641;HW057605003030G;99;CZ;CCZ
0470;KRN025002913CRE;;N/A;CCZ
0490;SS35M0045CBPK;12;BX;BBY
2641;HW057608008010G;11;AZ;CAZ
0305;HC0547150100030;09;N/A;CCZ
0828;REWCS11408803E;;CZ;CCZ
0305;HC0547070070060;59;N/A;CCZ
0701;THRPPFL07001;;N/A;CCZ
0520;KRN060316016MOE;;N/A;CCZ
0641;HC0149080080056;11;N/A;CCZ
0376;HW0576160160125;59;N/A;CCZ
0305;DW0337003223501;;N/A;CCZ
0305;TEMIG0254N;;N/A;CCZ
0480;KRN051004516MOE;;N/A;CCZ
0490;SCUT10060M4BPK;93;N/A;CCZ
0490;SS35M0050154BPK;92;CZ;CCZ
0582;XL2943240104FS;;AZ;CCZ
3100;HC0547080040060;99;CY;CCZ
2316;GSKBYNQ0150040;;N/A;CCZ
0376;SRG025427300100;08;N/A;CCZ
0830;ACCSS05590;;AZ;AAZ
0582;X4233000100445;;CZ;CCZ
3100;HC0547200200050;07;AY;AAY
0490;COS35M01001500P;93;CZ;CCZ
0631;SS2350060M6B;93;DZ;CCZ
2316;UP457105003805L;;N/A;CCZ
3100;GR00350200WGSE1;;BZ;BAZ
0842;KRN323945013CRE;;N/A;CCZ
0631;FTRCS01000162;;CZ;CCZ
2316;GST139705205;99;N/A;CCZ
0305;HW0039060040050;08;N/A;CCZ
0305;KRN0761032D;;N/A;CCZ
2641;HW057608004050G;12;BZ;BCZ
0631;SRG025403000026;08;N/A;CCZ
0305;HC0039160080100;11;N/A;CCZ
0620;FBLC2280065040;;CZ;CCZ
0305;HW057618018080G;12;N/A;CCZ
0490;SS235010012BLC;79;N/A;CCZ
0400;ADPPH06305012G;;N/A;CCZ
0305;DW44500550520CH;;N/A;CCZ
2316;FLJ457105080102;;N/A;CCZ
0376;HW0039200100125;05;N/A;CCZ
0860;SS2350060BB;93;AY;BBY
2376;HW057605003030G;08;AY;ABZ
0490;SS235002015B;50;CZ;CCZ
2316;PR930395055N01;;N/A;CCZ
0305;HC0547120120040;11;N/A;CCZ
0490;GST1330056;99;CZ;CCZ
0162;FB4571120025;;N/A;CCZ
2641;HW057645025012G;06;CZ;CCZ
0305;HW05761001008BL;14;N/A;CCZ
0305;HC003910004030V;09;N/A;CCZ
0490;SQ442B;94;N/A;CCZ
0490;SS2350040Z02BPK;93;BY;CCZ
0490;SS23C0060M4B;59;N/A;CCZ
0305;TRWCS11408803;;N/A;CCZ
0490;SS35M0150CBPK;60;AX;AAY
0840;KRN406435013CRE;;N/A;CCZ
0550;KRN159036013CRE;;N/A;CCZ
0842;KRN508085016MOE;;N/A;CCZ
2316;RB851914000SR;;N/A;CCZ
0305;HC0039015015020;14;N/A;CCZ
0377;HC0547100080063;08;N/A;CCZ
3100;COCUT202501520;80;AZ;CCZ
2377;KRN152408016MOE;;N/A;CCZ
0305;HC0547180080060;12;N/A;CCZ
0305;KRN088911016MOD;;N/A;CCZ
0163;FB617N04030D;;CZ;CCZ
0162;S457100500A;;CZ;CCZ
0490;SS35M0050B;14;N/A;CCZ
0701;SB0553030;;CZ;CCZ
0631;SS35M050M4BPK5T;99;N/A;CCZ
2316;REW44041140763W;;N/A;CCZ
0490;KRN026903216MOE;;N/A;CCZ
0305;HW0576160090056;11;N/A;CCZ
0713;HC0149140140063;14;N/A;CCZ
0860;SS2350060BB;90;AY;BBY
2316;EN01372022404A;;N/A;CCZ
0582;KRN101625013CRE;;N/A;CCZ
2316;HC0039045045040;59;N/A;CCZ
0377;SH100100080460;09;N/A;CCZ
0441;FZBPB251397600;20;CZ;CCZ
2376;HW057626018012G;07;AZ;BAZ
0840;KRN114336016MOE;;N/A;CCZ
2316;HC0039040030015;00;N/A;CCZ
0490;S508302000J;;CZ;CCZ
0376;HC0149200100100;05;N/A;CCZ
0830;SOPVCL0075;;N/A;CCZ
0631;SS235040M4BPK5T;59;N/A;CCZ
0840;KRN108014216MOE;;N/A;CCZ
0631;SS2350120ABPK;15;AZ;ABZ
0377;HW0576400300080;00;N/A;CCZ
0376;BEW305002690231;;N/A;CCZ
0842;CRPVCU025G;;N/A;CCZ
0641;HC0149200150060;14;N/A;CCZ
0305;HW0576150150100;13;N/A;CCZ
2641;KRN159008013CRE;;N/A;CCZ
0490;HC014904002020P;99;N/A;CCZ
0490;SS235014015B;97;N/A;CCZ
0377;HW0576140080040;99;N/A;CCZ
0305;REWCS08803303C;;N/A;CCZ
0490;SS2350060BBPK;79;BY;BAY
0377;HW0576120060080;00;N/A;CCZ
0410;KRN273016013CRE;;N/A;CCZ
0490;SRG025407000032;12;CZ;CCZ
2316;GST1330056;06;N/A;CCZ
2760;HB4404030001;;BY;CCZ
0842;KRN168305013CRE;;N/A;CCZ
0400;FB0122025012B;04;N/A;CCZ
0400;FB0122025020B;06;N/A;CCZ
0713;HC0149200150080;00;N/A;CCZ
0162;RT4301012001001;;CZ;CCZ
0550;FB0122150030B;06;BY;AAY
0305;BEW234002500453;;N/A;CCZ
0713;S430100200B08;;N/A;CCZ
0641;HW0576140080040;10;N/A;CCZ
0490;S004A00500A03;;CZ;CAZ
0490;SS355005012B;19;N/A;CCZ
0416;HC0149120120050;99;CZ;CCZ
0305;SRG025407000056;12;N/A;CCZ
0550;HC0149140140040;10;CZ;CCZ
0550;KRN010202016MOE;;N/A;CCZ
0520;SD420006015BPKZ;95;CZ;CCZ
2641;HW057620012080G;07;AZ;AAZ
2316;GST1210050;00;N/A;CCZ
2316;EN03340063541A;;N/A;CCZ
0441;FZBZV686;;DZ;CCZ
0490;SS35M025015BPK;60;CZ;CCZ
0162;RT4462042402001;;N/A;CCZ
0376;PR9340021183;;N/A;CCZ
3100;SS2350100AB;93;BY;BBY
0305;HC0547180120050;99;N/A;CCZ
0377;HC0149140040030;04;N/A;CCZ
0620;FADPVCU1401251C;;N/A;CCZ
3100;SS2350100CB;90;AX;AAX
0621;KRN013502016MOE;;N/A;CCZ
0701;UNBPVCU0084G;;N/A;CCZ
0377;HW0576110110063;13;N/A;CCZ
0305;HW0576200120080;14;N/A;CCZ
0162;S707502500M;;AZ;CCZ
0490;SDD11015015BPK;59;CZ;CCZ
0305;HW0576260260088;99;N/A;CCZ
3100;HC0547150050050;10;BY;CCZ
0631;SDD110040ABPK;50;AY;AAY
0162;RB658203500BSH;;N/A;CCZ
2316;HC0149150100063;99;N/A;CCZ
2316;HC0149300100100;11;DZ;CCZ
0376;HC0547260140100;10;N/A;CCZ
0641;HC0547160160060;06;N/A;CCZ
2316;SB713910000;;N/A;CCZ
0828;ELPVCU025904G;;N/A;CCZ
0305;HC0547100060100;12;N/A;CCZ
0305;GST508006305;99;N/A;CCZ
0400;BEKG20045;;N/A;CCZ
0641;HC0547160080080;08;N/A;CCZ
0305;HC0149050050050;15;N/A;CCZ
0400;KRN048308013CRE;;N/A;CCZ
2760;FB440412006CT;;CZ;CCZ
0490;GST1397029;00;N/A;CCZ
3100;SS35M0030CB;00;CZ;CCZ
0305;HW057612012088G;09;N/A;CCZ
2377;RE4436050255;;N/A;CCZ
0305;HC0149025025030;04;N/A;CCZ
0376;SRG025413970040;08;N/A;CCZ
0582;KRN177811013CRE;;N/A;CCZ
3100;HC0039120080050;12;AY;BAY
0441;FZBPB251426600R;55;CZ;CCZ
0400;HC0149160160050;06;CZ;CCZ
0835;ELPPH050901G;;CZ;CCZ
2641;HW057640040012G;99;CZ;CCZ
0490;HDSP80;99;N/A;CCZ
0305;DW29850300460;;N/A;CCZ
0400;HB050105000B;;N/A;CCZ
2641;KRN244510013CRE;;N/A;CCZ
0830;FB0122050004B;99;CZ;CCZ
0376;FGN43791949;;N/A;CCZ
0860;KRA5080206205;;N/A;CCZ
0400;RE4436015107;;CZ;CCZ
2316;RB243618200RSH;;N/A;CCZ
0620;KRN070014216MOE;;N/A;CCZ
2641;HW057608008088G;05;N/A;CCZ
2316;FSOC22803556101;;N/A;CCZ
0377;HC0547160090040;04;N/A;CCZ
0490;SS3550120BB;60;N/A;CCZ
0620;KRN559060013CRE;;N/A;CCZ
0305;KRN013503216MOE;;N/A;CCZ
0490;HC0039060060060;10;CZ;CCZ
0490;HC0039060030020;99;CZ;CCZ
0620;REWPPR110050C2F;;N/A;CCZ
0840;FB0122050008BRE;99;CZ;CCZ
0830;QC421683R;;CZ;CCZ
2316;EN32390063541A5;;N/A;CCZ
0162;UN443604025;;N/A;CCZ
0400;HC0149160080040;13;CZ;CCZ
0490;SS35M0040CBPKT;79;CZ;CCZ
0830;SS235007010B;92;CZ;CCZ
2316;KRN088905616MOD;;N/A;CCZ
2641;HW057610005040G;05;BZ;CBZ
0376;HW0039080040063;13;N/A;CCZ
0631;SS2350050AB;91;AY;ABY
2316;HC0149160120060;06;N/A;CCZ
0305;RP1679BR;00;N/A;CCZ
0305;CVBRITA08020;;N/A;CCZ
0377;HW0039200120063;99;N/A;CCZ
0377;HW0039110060036;08;N/A;CCZ
0853;SI221001500;;CZ;CCZ
0631;SS2350030M4BPK;99;BZ;CCZ
0641;HW0576120080040;00;N/A;CCZ
0842;RT606001501;;N/A;CCZ
0860;KRN168328013CRE;;N/A;CCZ
0518;G0RS021A0350;;CZ;CCZ
0163;FB004A02506HHRC;;CZ;CCZ
0842;FWNCS013300161;;N/A;CCZ
0411;FBLS2350080006;;CZ;CCZ
0490;SS23C0060M4B;97;N/A;CCZ
0377;HW0039500300100;14;N/A;CCZ
2760;EN08890054904A6;;CZ;CCZ
0581;XHDM0000827;;N/A;CCZ
0162;RT4571014002003;;N/A;CCZ
0853;SS35M0100M4B;24;BZ;CCZ
0701;ELPVCU063451C;;N/A;CCZ
0305;HW892816090071R;12;N/A;CCZ
0613;SS35M0040BBPK;20;AY;CBY
0305;HW0039400400160;00;N/A;CCZ
0162;TER443603225321;;N/A;CCZ
0582;XHDM0008338;;CZ;CCZ
0490;SS35M012010B;10;CZ;CCZ
0641;HC0547120120060;12;N/A;CCZ
0613;SS35M0030M4B;93;CZ;CCZ
0305;HW0576300200125;59;N/A;CCZ
0162;FSO43070456010;;N/A;CCZ
2316;HW0576070070088;14;CZ;CCZ
0830;HC0547300300100;08;BZ;BBZ
0490;SCUT1020015B;20;CZ;CCZ
0305;DW10800200355AR;;N/A;CCZ
0490;SS35M0035ABPK;12;N/A;CCZ
2760;EN40640127004A5;;N/A;CCZ
0305;HC0149200150060;14;N/A;CCZ
0377;HW0039050050029;99;N/A;CCZ
0480;HC0039180100040;12;CZ;CCZ
0713;ACCGF161480522;;CZ;CCZ
0412;SS235120015Q;92;N/A;CCZ
0582;XHDM0008163M;;AY;CCZ
0490;SS2350040A28BPK;94;CZ;CCZ
2316;ACCHO0436775;;N/A;CCZ
0305;GST6100095P1;12;N/A;CCZ
2316;HC0547200200125;10;N/A;CCZ
0416;KRN060308013CRE;;N/A;CCZ
0410;SDD12004020BPK;96;AX;AAY
3100;WFB00380220003;17;AY;BBY
0835;KRN244536016MOE;;N/A;CCZ
0842;KRN114317516MOE;;N/A;CCZ
0830;KRN133020013CRE;;N/A;CCZ
0162;REW45411390884C;;N/A;CCZ
0828;SRG025450800063;99;N/A;CCZ
0490;SS320299CGVH;;N/A;CCZ
0853;SS3550150M4B;59;DZ;CCZ
0835;SDD110100BBPK;20;CY;CCZ
2316;HC0149080080040;07;N/A;CCZ
0400;REWPPR032025C2F;;N/A;CCZ
2316;HC0039080080060;59;N/A;CCZ
0853;SS3550150M4B;97;DZ;CCZ
0490;SS35M00501219B;50;BY;AAY
0305;SOMIB0151N;;N/A;CCZ
0641;HC0149120120060;06;N/A;CCZ
0860;SS35M0200CB;80;AY;BBZ
0305;DW2730008852003;;N/A;CCZ
0305;SH070040040355;13;N/A;CCZ
2316;DW0700014235502;;N/A;CCZ
0376;GST114303201;00;N/A;CCZ
3100;HC0547200080050;59;BY;AAY
0162;EN01000010041;;N/A;CCZ
0490;COS42M3001500;;BZ;CCZ
0376;HC0149090090080;04;N/A;CCZ
0441;FZBPM801497500;20;CZ;CCZ
0490;RB722708000B;;CZ;BAZ
0377;GST193707105;00;N/A;CCZ
0376;HC0149100050080;09;N/A;CCZ
0162;RB430113500;;N/A;CCZ
0701;REPE1E032025C1;;N/A;CCZ
0490;HC0149160160050;09;CZ;CCZ
0613;SS35M0040BBPK;19;AY;CBY
0305;HW0576260260160;59;N/A;CCZ
0490;SS70M0040CBPK;12;BX;ABY
0441;FZBPE256887500;50;AZ;CCZ
0860;KRN060308013CRE;;N/A;CCZ
0853;SP265008025Q;14;BZ;CCZ
0582;XHDM000B282;;N/A;CCZ
0377;HC0547140040040;99;N/A;CCZ
0376;HW0576090050071;00;N/A;CCZ
0305;SH1801001253552;08;N/A;CCZ
0840;KRN063503616MOE;;N/A;CCZ
0305;PRN0850035EC;;N/A;CCZ
0162;BEW4307088929N;;N/A;CCZ
2316;QC412191R;;N/A;CCZ
0631;SS35M0030BBPK;30;AY;BBY
0316;KRN355660013CRE;;N/A;CCZ
0376;HC0547200100040;08;N/A;CCZ
0490;SS35M0075CB;96;CZ;CCZ
0641;HW0576060060029;59;N/A;CCZ
0377;HC0149120080030;08;N/A;CCZ
0376;HC0149080040060;07;N/A;CCZ
0701;RB713939000;;N/A;CCZ
0441;FZBPB250857600R;40;CZ;CCZ
0470;KRN159014216MOE;;N/A;CCZ
0376;HW0576120060088;59;N/A;CCZ
0377;PRG03080180250C;;N/A;CCZ
0377;MPF82608;;N/A;CCZ
0162;ST4571150015003;;N/A;CCZ
0487;KRN020004513CRE;;N/A;CCZ
0376;HC0547250100050;15;N/A;CCZ
0581;SS355011015B;12;N/A;CCZ
0305;HW0576080040063;15;N/A;CCZ
3100;HC0547150150050;11;AY;AAY
0620;SPCPP040G;;CZ;CCZ
0163;RT608209010K;;N/A;CCZ
0641;HC0547140080060;04;N/A;CCZ
0490;HC0149140070080;12;N/A;CCZ
0620;ACCHENKTI6X;;N/A;CCZ
0400;FB0122045030B;04;N/A;CCZ
0162;EN0603003204103;;N/A;CCZ
0162;RT4301048303202;;N/A;CCZ
0620;REWCS10808803C;;CZ;CCZ
2316;AE430110010002;;N/A;CCZ
2316;HC0547400200080;05;N/A;CCZ
0305;HW057612008012G;11;N/A;CCZ
0490;SS42M0060CBPK;12;BZ;CCZ
3100;IB00380240002;12;AY;AAY
0305;NW0318026;;N/A;CCZ
3100;SDC01200LGD4;;AY;AAY
0581;KRN133032013CRE;;N/A;CCZ
0490;SCUT2008015BPK;25;N/A;CCZ
0613;SS70M0030CBPK;92;AY;ABY
2376;HW057607007063G;59;AY;AAY
0613;SS2350040M4B;15;CZ;CCZ
0641;HW0576200200142;07;N/A;CCZ
0411;MF864M160K16C;;N/A;CCZ
0853;SS3550150CB;11;AY;AAY
0316;MPF35033;;N/A;CCZ
0305;HW057620020056G;09;N/A;CCZ
0490;COS23501202000;89;CZ;CCZ
0701;RB770908000001;;N/A;CCZ
0411;KRN267025013CRE;;N/A;CCZ
0830;REPVCU0900631G;;CZ;CCZ
0411;RESFG025207;;CZ;CCZ
0830;SS2350120Q;80;CZ;CCZ
0490;SCUT2020012BPK;93;CZ;CCZ
2376;HW057630020010G;59;AZ;AAZ
0641;HC0547150150080;09;N/A;CCZ
0416;AU606004001002;;CZ;CCZ
0860;SDD110030BBPK;94;CZ;CCZ
0853;SS35M0030BB;99;AY;BCY
0305;HC0039040020015;13;N/A;CCZ
0550;HHBBY25CR12060;;CZ;CCZ
0490;SRG025404830056;00;N/A;CCZ
2316;HC0149150150100;06;N/A;CCZ
0701;SOPPHL0140;;N/A;CCZ
0376;HC0149120040050;13;N/A;CCZ
2316;HC0547060040063;99;N/A;CCZ
0853;KRA11431349P11;;N/A;CCZ
0162;EN008000150411;;N/A;CCZ
0411;AWS308L0120B15C;;N/A;CCZ
2316;KRN2985071D;;N/A;CCZ
0631;SS235030M4BPK5T;50;N/A;CCZ
3100;SS235030025Q;50;BZ;CCZ
0853;RB713902000;;CZ;CCZ
2376;HW057610005010G;11;CZ;CCZ
2376;KRN219125015N;;N/A;CCZ
0305;GST0889056;12;N/A;CCZ
0305;FWNP25015040;;N/A;CCZ
0490;HC0039110110050;09;CZ;CCZ
2760;FB430106040B;;AY;AAY
2760;S105000080B21;;AZ;AAZ
0631;KRN076103613CRE;;N/A;CCZ
0376;REW45710420332C;;N/A;CCZ
2316;RB402142500;;N/A;CCZ
2316;KRA32381427GRB6;;N/A;CCZ
0305;HC0149140070071;05;N/A;CCZ
3110;FB1730080050;;CZ;CCZ
0641;HW0576050050029;04;N/A;CCZ
0305;ST0350350300BR;;N/A;CCZ
0631;SS2350120AB;14;AY;ABY
0162;FB4301140015;;N/A;CCZ
0305;HC0547140080030;14;N/A;CCZ
3100;SS35M0100CB;90;CZ;CCZ
0163;RT608215010K;;CZ;CCZ
0162;REW44040420332W;;N/A;CCZ
0830;QC411683R;;CZ;CCZ
0305;SH1000501003551;15;N/A;CCZ
0400;REWCS16807604C;;CZ;CCZ
0305;HW057608008040G;14;N/A;CCZ
0377;DW3940028035501;;N/A;CCZ
0620;KRN508070016MOE;;N/A;CCZ
0305;DW2191020046001;;CZ;CCZ
0490;SCUT2020012B;14;N/A;CCZ
0376;HC0547300300080;08;N/A;CCZ
0376;HW0576140080125;07;N/A;CCZ
0400;FB0122060040B;00;CZ;CCZ
0490;SS42M005012BPK;91;CZ;CCZ
0376;MPF83306FPM;;N/A;CCZ
0490;SS35M004012BPK;50;BZ;CCZ
3100;HW057610010040G;59;BZ;CCZ
0305;SRG025417780063;00;N/A;CCZ
0490;SDD12004012BPK;59;CZ;CCZ
0305;QC640889R;;BZ;CCZ
0305;DW0825006335501;;N/A;CCZ
0631;SS3550030BB;49;AY;AAY
0490;SS35M00401018B;79;BY;ABZ
2377;KRN060303613CRE;;N/A;CCZ
0162;EN40640095206A5;;N/A;CCZ
3100;SRG057607610040;99;BY;ABY
0490;SQ38T004015B;10;N/A;CCZ
0853;SS3550050M6B;19;BZ;BBZ
2316;HC0547120080040;04;N/A;CCZ
0377;HW0576200120100;12;N/A;CCZ
0377;DW1080005652001;;N/A;CCZ
0701;SYPRAKA5318;40;CZ;CCZ
0550;KRN044505610CRE;;N/A;CCZ
2316;PRN0180030EC;;N/A;CCZ
3100;HC0547120120050;06;AY;AAY
0490;SS35M0030B;00;CZ;CCZ
0701;UNPVCC0501C;;N/A;CCZ
0490;STO0380200200BR;;N/A;CCZ
2760;AU4571050030005;;BY;ABZ
0701;K1_ABSH_FT;;CZ;CCZ
0305;HW0576180180142;12;N/A;CCZ
0377;HC0149080080020;04;N/A;CCZ
2316;HW0576120080100;00;CZ;CCZ
0487;KRN177811013CRE;;N/A;CCZ
0410;ACCHENKTM8N;;CZ;CCZ
0305;GST0337056;06;N/A;CCZ
0490;SS235008020B;91;BZ;CCZ
0305;MPF31324;;N/A;CCZ
0377;QC280889080R;;N/A;CCZ
0518;S024A00300B03;;CZ;CCZ
0412;XF5255365;;CZ;CCZ
2760;RB446224000;;AZ;AAZ
0860;SRG057613970100;12;AZ;AAZ
0377;EN02500020004A;;N/A;CCZ
0305;GST0269029P;00;N/A;CCZ
0631;SS3550150CB;92;AX;AAY
0305;KRN114310023C2E;;N/A;CCZ
0305;MPF35363;;N/A;CCZ
0631;KRA04830508X421;;N/A;CCZ
0631;SS3550150M6B;00;DZ;CCZ
0162;S430100100A17;;N/A;CCZ
0490;HC0038120120040;05;CZ;CCZ
0677;TEPVCL025090;;N/A;CCZ
0490;HC0547140070050;00;CZ;CCZ
2316;IPR2912BL;12;N/A;CCZ
0713;FB0122012003B;03;N/A;CCZ
0411;HL440405600360;;N/A;CCZ
0490;HC0149250100080;15;CZ;CCZ
3100;IB05770400IPEM;06;AZ;AAZ
0860;KRN038004513CRE;;N/A;CCZ
0162;HC443601514;;N/A;CCZ
2316;HC0547100100060;07;N/A;CCZ
0305;HC003904004050V;00;N/A;CCZ
2316;SRG025402690026;08;N/A;CCZ
0830;BEW45710761267;;N/A;CCZ
0672;KRN273080013CRE;;N/A;CCZ
0490;RB20071000PE;;CZ;BBZ
2316;HC054706006005F;15;N/A;CCZ
0581;XHDM0000635;;N/A;CCZ
0305;HW057614008080G;13;N/A;CCZ
2316;RB441816000;;N/A;CCZ
0376;HC0149180120080;06;N/A;CCZ
0162;RB405712800;;N/A;CCZ
3100;HC0547110070050;06;CZ;CCZ
0853;SS2350100CBPK;15;AX;AAY
0305;HW0576070070063;04;N/A;CCZ
0490;SDD11005010BPK;19;CZ;CCZ
0828;ALUC24494;;CZ;CCZ
0400;ADPVCU01200822G;;N/A;CCZ
2316;HC0038016016015;11;N/A;CCZ
0853;RB430104800BIM;;CZ;CCZ
0305;HW057608004040G;05;N/A;CCZ
2316;HC0149140060050;00;N/A;CCZ
0613;SS35M0030CB;95;AY;BBZ
0470;KRN127016016MOE;;N/A;CCZ
2760;RT4301114303001;;BY;BBZ
0641;HC0149140080060;11;N/A;CCZ
0550;FB0569060025B;06;AZ;BBZ
0853;SS35M0030BB;19;AY;BCY
0305;PRN0580030EC;;N/A;CCZ
0860;KRN026904016MO1;;N/A;CCZ
0163;S575400150B014;;N/A;CCZ
0162;EN011000200711;;N/A;CCZ
0625;KRN457010013CRE;;N/A;CCZ
0377;DW1778008852001;;N/A;CCZ
0376;DW5210030035501;;N/A;CCZ
0490;SDD110020CBPKGK;12;CZ;CCZ
0163;FB608212035PE;;N/A;CCZ
2316;KRN610017516MOE;;N/A;CCZ
2316;HPL0100010EN;;N/A;CCZ
2316;HC0547260180080;09;N/A;CCZ
0376;HC0149160080063;09;N/A;CCZ
0305;BEW305007610293;;N/A;CCZ
0853;SCORB005015B;00;AY;AAZ
2316;HW0576140070050;10;CZ;CCZ
0520;KRN088907113CRE;;N/A;CCZ
0480;SS35M0015CBPK;24;BZ;ABZ
0305;HC0039035025030;00;N/A;CCZ
3100;SS69Q1300Q;90;N/A;CCZ
0490;SCUT1012010B;49;N/A;CCZ
2316;HC014903001520P;08;N/A;CCZ
2760;EN13300063071;;BZ;BCZ
0377;HC0547200100100;10;N/A;CCZ
0490;COS23500401250;80;N/A;CCZ
0490;SS2350080C6B;90;N/A;CCZ
0490;SS70M0025BBPK;60;CZ;CCZ
2316;HC0547180180125;11;N/A;CCZ
2316;DW3430030035502;;N/A;CCZ
0853;ST606008008003;;CZ;BBZ
0641;HC0547140140050;08;N/A;CCZ
0377;MPF82316FPM;;N/A;CCZ
2316;KAS0380020;06;N/A;CCZ
0631;SS2350040AB;96;AY;ABY
0641;HW0576160090063;59;N/A;CCZ
0162;FB405704535B;;N/A;CCZ
0162;REW45710420213C;;N/A;CCZ
0490;FB0122050030B;04;CZ;AAZ
0305;HC0039160060060;05;N/A;CCZ
0490;HC0547220220063;13;CZ;CCZ
0490;SS46M008015B;15;BZ;CCZ
0305;HW0576050050032;11;N/A;CCZ
0490;SDD120050BBPK;49;CZ;CCZ
0581;XHDM0000412;;N/A;CCZ
2316;BEW305004240401;;N/A;CCZ
0835;KRN267010013CRE;;N/A;CCZ
0316;KRN020003613CRE;;N/A;CCZ
0490;SD3550080BBPK;79;N/A;CCZ
0830;FB0122150015B;04;CZ;CCZ
0520;KRN368055013CRE;;N/A;CCZ
0162;REW316L0800321X;;N/A;CCZ
0305;HC0038080080040;09;N/A;CCZ
0376;HW0576200120063;11;N/A;CCZ
0490;HC0149030030025;11;N/A;CCZ
0490;FB0122040020B;03;CZ;BBZ
0490;SS46M003015B;10;BZ;CCZ
